"","day","month","year","cases"
"6777","26","09","2020",604
"6778","25","09","2020",628
"6779","24","09","2020",537
"6780","23","09","2020",467
"6781","22","09","2020",310
"6782","21","09","2020",206
"6783","20","09","2020",419
"6784","19","09","2020",632
"6785","18","09","2020",547
"6786","17","09","2020",586
"6787","16","09","2020",667
"6788","15","09","2020",828
"6789","14","09","2020",809
"6790","13","09","2020",810
"6791","12","09","2020",967
"6792","11","09","2020",860
"6793","10","09","2020",1037
"6794","09","09","2020",704
"6795","08","09","2020",835
"6796","07","09","2020",528
"6797","06","09","2020",661
"6798","05","09","2020",1652
"6799","04","09","2020",0
"6800","03","09","2020",661
"6801","02","09","2020",669
"6802","01","09","2020",630
"6803","31","08","2020",614
"6804","30","08","2020",945
"6805","29","08","2020",1280
"6806","28","08","2020",1035
"6807","27","08","2020",1095
"6808","26","08","2020",851
"6809","25","08","2020",999
"6810","24","08","2020",722
"6811","23","08","2020",992
"6812","22","08","2020",1370
"6813","21","08","2020",1015
"6814","20","08","2020",2031
"6815","19","08","2020",1796
"6816","18","08","2020",879
"6817","17","08","2020",1198
"6818","16","08","2020",2687
"6819","15","08","2020",1388
"6820","14","08","2020",0
"6821","13","08","2020",1743
"6822","12","08","2020",1693
"6823","11","08","2020",1636
"6824","10","08","2020",944
"6825","09","08","2020",1164
"6826","08","08","2020",1468
"6827","07","08","2020",1282
"6828","06","08","2020",1780
"6829","05","08","2020",1515
"6830","04","08","2020",1693
"6831","03","08","2020",1360
"6832","02","08","2020",2004
"6833","01","08","2020",1555
"6834","31","07","2020",1700
"6835","30","07","2020",1207
"6836","29","07","2020",516
"6837","28","07","2020",2382
"6838","27","07","2020",1148
"6839","26","07","2020",1825
"6840","25","07","2020",1204
"6841","24","07","2020",1117
"6842","23","07","2020",1778
"6843","22","07","2020",1366
"6844","21","07","2020",1409
"6845","20","07","2020",1444
"6846","19","07","2020",2036
"6847","18","07","2020",1946
"6848","17","07","2020",1938
"6849","16","07","2020",1351
"6850","15","07","2020",1617
"6851","14","07","2020",1063
"6852","13","07","2020",987
"6853","12","07","2020",1635
"6854","11","07","2020",1452
"6855","10","07","2020",1129
"6856","09","07","2020",1439
"6857","08","07","2020",1036
"6858","07","07","2020",1212
"6859","06","07","2020",1226
"6860","05","07","2020",1253
"6861","04","07","2020",1290
"6862","03","07","2020",1301
"6863","02","07","2020",1008
"6864","01","07","2020",1094
"6865","30","06","2020",601
"6866","29","06","2020",848
"6867","28","06","2020",1253
"6868","27","06","2020",920
"6869","26","06","2020",1016
"6870","25","06","2020",1098
"6871","24","06","2020",896
"6872","23","06","2020",1105
"6873","22","06","2020",876
"6874","21","06","2020",1036
"6875","20","06","2020",977
"6876","19","06","2020",814
"6877","18","06","2020",802
"6878","17","06","2020",810
"6879","16","06","2020",614
"6880","15","06","2020",617
"6881","14","06","2020",913
"6882","13","06","2020",764
"6883","12","06","2020",884
"6884","11","06","2020",637
"6885","10","06","2020",695
"6886","09","06","2020",306
"6887","08","06","2020",285
"6888","07","06","2020",630
"6889","06","06","2020",483
"6890","05","06","2020",607
"6891","04","06","2020",647
"6892","03","06","2020",460
"6893","02","06","2020",549
"6894","01","06","2020",390
"6895","31","05","2020",861
"6896","30","05","2020",344
"6897","29","05","2020",619
"6898","28","05","2020",632
"6899","27","05","2020",476
"6900","26","05","2020",397
"6901","25","05","2020",348
"6902","24","05","2020",336
"6903","23","05","2020",392
"6904","22","05","2020",268
"6905","21","05","2020",438
"6906","20","05","2020",218
"6907","19","05","2020",175
"6908","18","05","2020",262
"6909","17","05","2020",249
"6910","16","05","2020",205
"6911","15","05","2020",224
"6912","14","05","2020",184
"6913","13","05","2020",133
"6914","12","05","2020",275
"6915","11","05","2020",119
"6916","10","05","2020",171
"6917","09","05","2020",185
"6918","08","05","2020",195
"6919","07","05","2020",84
"6920","06","05","2020",121
"6921","05","05","2020",87
"6922","04","05","2020",124
"6923","03","05","2020",241
"6924","02","05","2020",62
"6925","01","05","2020",57
"6926","30","04","2020",57
"6927","29","04","2020",39
"6928","28","04","2020",64
"6929","27","04","2020",84
"6930","26","04","2020",59
"6931","25","04","2020",104
"6932","24","04","2020",31
"6933","23","04","2020",63
"6934","22","04","2020",11
"6935","21","04","2020",34
"6936","20","04","2020",44
"6937","19","04","2020",27
"6938","18","04","2020",28
"6939","17","04","2020",24
"6940","16","04","2020",44
"6941","15","04","2020",43
"6942","14","04","2020",24
"6943","13","04","2020",30
"6944","12","04","2020",24
"6945","11","04","2020",8
"6946","10","04","2020",4
"6947","09","04","2020",54
"6948","08","04","2020",16
"6949","07","04","2020",11
"6950","06","04","2020",26
"6951","05","04","2020",18
"6952","04","04","2020",7
"6953","03","04","2020",9
"6954","02","04","2020",8
"6955","01","04","2020",8
"6956","31","03","2020",11
"6957","30","03","2020",15
"6958","29","03","2020",7
"6959","28","03","2020",13
"6960","27","03","2020",22
"6961","26","03","2020",7
"6962","25","03","2020",4
"6963","24","03","2020",1
"6964","23","03","2020",7
"6965","22","03","2020",1
"6966","21","03","2020",4
"6967","20","03","2020",3
"6968","19","03","2020",0
"6969","18","03","2020",1
"6970","17","03","2020",1
"6971","15","03","2020",0
"6972","14","03","2020",7
"6973","13","03","2020",1
"6974","12","03","2020",2
"6975","05","12","2020",0
"6976","04","12","2020",1
"6977","03","12","2020",1
"6978","02","12","2020",0
"6979","01","12","2020",1
"6980","30","11","2020",0
"6981","29","11","2020",0
"6982","28","11","2020",0
"6983","27","11","2020",0
"6984","26","11","2020",0
"6985","25","11","2020",0
"6986","24","11","2020",0
"6987","23","11","2020",3
"6988","22","11","2020",0
"6989","21","11","2020",0
"6990","20","11","2020",0
"6991","19","11","2020",1
"6992","18","11","2020",0
"6993","17","11","2020",2
"6994","16","11","2020",0
"6995","15","11","2020",0
"6996","14","11","2020",0
"6997","13","11","2020",1
"6998","12","11","2020",0
"6999","11","11","2020",0
"7000","10","11","2020",0
"7001","09","11","2020",0
"7002","08","11","2020",0
"7003","07","11","2020",0
"7004","06","11","2020",1
"7005","05","11","2020",0
"7006","04","11","2020",0
"7007","03","11","2020",0
"7008","02","11","2020",0
"7009","01","11","2020",0
"7010","31","10","2020",0
"7011","30","10","2020",0
"7012","29","10","2020",3
"7013","28","10","2020",0
"7014","27","10","2020",0
"7015","26","10","2020",0
"7016","25","10","2020",0
"7017","24","10","2020",0
"7018","23","10","2020",0
"7019","22","10","2020",0
"7020","21","10","2020",0
"7021","20","10","2020",0
"7022","19","10","2020",0
"7023","18","10","2020",0
"7024","17","10","2020",0
"7025","16","10","2020",0
"7026","15","10","2020",0
"7027","14","10","2020",0
"7028","13","10","2020",2
"7029","12","10","2020",1
"7030","11","10","2020",0
"7031","10","10","2020",0
"7032","09","10","2020",2
"7033","08","10","2020",4
"7034","07","10","2020",17
"7035","06","10","2020",0
"7036","05","10","2020",0
"7037","04","10","2020",0
"7038","03","10","2020",18
"7039","02","10","2020",0
"7040","01","10","2020",0
"7041","30","09","2020",0
"7042","29","09","2020",21
"7043","28","09","2020",0
"7044","27","09","2020",0
"7045","26","09","2020",7
"7046","25","09","2020",9
"7047","24","09","2020",5
"7048","23","09","2020",8
"7049","22","09","2020",20
"7050","21","09","2020",0
"7051","20","09","2020",0
"7052","19","09","2020",0
"7053","18","09","2020",4
"7054","17","09","2020",4
"7055","16","09","2020",1
"7056","15","09","2020",1
"7057","14","09","2020",1
"7058","13","09","2020",0
"7059","12","09","2020",0
"7060","11","09","2020",0
"7061","10","09","2020",2
"7062","09","09","2020",4
"7063","08","09","2020",1
"7064","07","09","2020",0
"7065","06","09","2020",0
"7066","05","09","2020",0
"7067","04","09","2020",0
"7068","03","09","2020",3
"7069","02","09","2020",0
"7070","01","09","2020",0
"7071","31","08","2020",0
"7072","30","08","2020",0
"7073","29","08","2020",1
"7074","28","08","2020",1
"7075","27","08","2020",0
"7076","26","08","2020",0
"7077","25","08","2020",0
"7078","24","08","2020",0
"7079","23","08","2020",0
"7080","22","08","2020",0
"7081","21","08","2020",0
"7082","20","08","2020",0
"7083","19","08","2020",0
"7084","18","08","2020",0
"7085","17","08","2020",0
"7086","16","08","2020",0
"7087","15","08","2020",0
"7088","14","08","2020",0
"7089","13","08","2020",0
"7090","12","08","2020",0
"7091","11","08","2020",0
"7092","10","08","2020",0
"7093","09","08","2020",0
"7094","08","08","2020",0
"7095","07","08","2020",0
"7096","06","08","2020",0
"7097","05","08","2020",0
"7098","04","08","2020",2
"7099","03","08","2020",0
"7100","02","08","2020",0
"7101","01","08","2020",0
"7102","31","07","2020",0
"7103","30","07","2020",0
"7104","29","07","2020",0
"7105","28","07","2020",0
"7106","27","07","2020",0
"7107","26","07","2020",0
"7108","25","07","2020",0
"7109","24","07","2020",1
"7110","23","07","2020",0
"7111","22","07","2020",0
"7112","21","07","2020",0
"7113","20","07","2020",0
"7114","19","07","2020",0
"7115","18","07","2020",0
"7116","17","07","2020",1
"7117","16","07","2020",0
"7118","15","07","2020",2
"7119","14","07","2020",0
"7120","13","07","2020",0
"7121","12","07","2020",0
"7122","11","07","2020",0
"7123","10","07","2020",0
"7124","09","07","2020",0
"7125","08","07","2020",0
"7126","07","07","2020",0
"7127","06","07","2020",0
"7128","05","07","2020",0
"7129","04","07","2020",0
"7130","03","07","2020",0
"7131","02","07","2020",0
"7132","01","07","2020",0
"7133","30","06","2020",0
"7134","29","06","2020",0
"7135","28","06","2020",0
"7136","27","06","2020",0
"7137","26","06","2020",0
"7138","25","06","2020",0
"7139","24","06","2020",0
"7140","23","06","2020",0
"7141","22","06","2020",0
"7142","21","06","2020",0
"7143","20","06","2020",0
"7144","19","06","2020",0
"7145","18","06","2020",0
"7146","17","06","2020",0
"7147","16","06","2020",0
"7148","15","06","2020",0
"7149","14","06","2020",0
"7150","13","06","2020",0
"7151","12","06","2020",0
"7152","11","06","2020",0
"7153","10","06","2020",0
"7154","09","06","2020",0
"7155","08","06","2020",0
"7156","07","06","2020",0
"7157","06","06","2020",0
"7158","05","06","2020",0
"7159","04","06","2020",0
"7160","03","06","2020",0
"7161","02","06","2020",0
"7162","01","06","2020",0
"7163","31","05","2020",0
"7164","30","05","2020",0
"7165","29","05","2020",0
"7166","28","05","2020",0
"7167","27","05","2020",0
"7168","26","05","2020",0
"7169","25","05","2020",1
"7170","24","05","2020",0
"7171","23","05","2020",0
"7172","22","05","2020",0
"7173","21","05","2020",0
"7174","20","05","2020",0
"7175","19","05","2020",0
"7176","18","05","2020",0
"7177","17","05","2020",0
"7178","16","05","2020",0
"7179","15","05","2020",0
"7180","14","05","2020",0
"7181","13","05","2020",0
"7182","12","05","2020",0
"7183","11","05","2020",0
"7184","10","05","2020",0
"7185","09","05","2020",0
"7186","08","05","2020",0
"7187","07","05","2020",0
"7188","06","05","2020",0
"7189","05","05","2020",0
"7190","04","05","2020",0
"7191","03","05","2020",0
"7192","02","05","2020",0
"7193","01","05","2020",0
"7194","30","04","2020",0
"7195","29","04","2020",0
"7196","28","04","2020",0
"7197","27","04","2020",0
"7198","26","04","2020",0
"7199","25","04","2020",0
"7200","24","04","2020",0
"7201","23","04","2020",0
"7202","22","04","2020",1
"7203","21","04","2020",0
"7204","20","04","2020",1
"7205","19","04","2020",0
"7206","18","04","2020",0
"7207","17","04","2020",0
"7208","16","04","2020",0
"7209","15","04","2020",0
"7210","14","04","2020",1
"7211","13","04","2020",1
"7212","12","04","2020",0
"7213","11","04","2020",0
"7214","10","04","2020",0
"7215","09","04","2020",0
"7216","08","04","2020",0
"7217","07","04","2020",0
"7218","06","04","2020",0
"7219","05","04","2020",0
"7220","04","04","2020",0
"7221","03","04","2020",0
"7222","02","04","2020",2
"7223","05","12","2020",1254
"7224","04","12","2020",1161
"7225","03","12","2020",1293
"7226","02","12","2020",1184
"7227","01","12","2020",527
"7228","30","11","2020",1943
"7229","29","11","2020",0
"7230","28","11","2020",1179
"7231","27","11","2020",924
"7232","26","11","2020",1589
"7233","25","11","2020",1186
"7234","24","11","2020",546
"7235","23","11","2020",698
"7236","22","11","2020",1315
"7237","21","11","2020",1237
"7238","20","11","2020",1180
"7239","19","11","2020",1633
"7240","18","11","2020",1255
"7241","17","11","2020",1789
"7242","16","11","2020",0
"7243","15","11","2020",1275
"7244","14","11","2020",1332
"7245","13","11","2020",1728
"7246","12","11","2020",1541
"7247","11","11","2020",1605
"7248","10","11","2020",996
"7249","09","11","2020",1211
"7250","08","11","2020",1785
"7251","07","11","2020",1921
"7252","06","11","2020",1908
"7253","05","11","2020",1776
"7254","04","11","2020",1553
"7255","03","11","2020",764
"7256","02","11","2020",1415
"7257","01","11","2020",1937
"7258","31","10","2020",1485
"7259","30","10","2020",1910
"7260","29","10","2020",1584
"7261","28","10","2020",1558
"7262","27","10","2020",722
"7263","26","10","2020",1136
"7264","25","10","2020",1258
"7265","24","10","2020",1178
"7266","23","10","2020",1003
"7267","22","10","2020",928
"7268","21","10","2020",726
"7269","20","10","2020",545
"7270","19","10","2020",559
"7271","18","10","2020",713
"7272","17","10","2020",618
"7273","16","10","2020",578
"7274","15","10","2020",479
"7275","14","10","2020",339
"7276","13","10","2020",189
"7277","12","10","2020",302
"7278","11","10","2020",428
"7279","10","10","2020",387
"7280","09","10","2020",453
"7281","08","10","2020",365
"7282","07","10","2020",261
"7283","06","10","2020",474
"7284","05","10","2020",4
"7285","04","10","2020",226
"7286","03","10","2020",0
"7287","02","10","2020",280
"7288","01","10","2020",243
"7289","30","09","2020",225
"7290","29","09","2020",80
"7291","28","09","2020",122
"7292","27","09","2020",231
"7293","26","09","2020",248
"7294","25","09","2020",235
"7295","24","09","2020",344
"7296","23","09","2020",221
"7297","22","09","2020",92
"7298","21","09","2020",212
"7299","20","09","2020",320
"7300","19","09","2020",292
"7301","18","09","2020",394
"7302","17","09","2020",282
"7303","16","09","2020",294
"7304","15","09","2020",168
"7305","14","09","2020",328
"7306","13","09","2020",300
"7307","12","09","2020",290
"7308","11","09","2020",286
"7309","10","09","2020",297
"7310","09","09","2020",301
"7311","08","09","2020",518
"7312","07","09","2020",0
"7313","06","09","2020",0
"7314","05","09","2020",338
"7315","04","09","2020",287
"7316","03","09","2020",283
"7317","02","09","2020",270
"7318","01","09","2020",175
"7319","31","08","2020",575
"7320","30","08","2020",0
"7321","29","08","2020",294
"7322","28","08","2020",311
"7323","27","08","2020",285
"7324","26","08","2020",297
"7325","25","08","2020",127
"7326","24","08","2020",508
"7327","23","08","2020",0
"7328","22","08","2020",363
"7329","21","08","2020",338
"7330","20","08","2020",340
"7331","19","08","2020",316
"7332","18","08","2020",500
"7333","17","08","2020",0
"7334","16","08","2020",1
"7335","15","08","2020",350
"7336","14","08","2020",223
"7337","13","08","2020",253
"7338","12","08","2020",210
"7339","11","08","2020",173
"7340","10","08","2020",236
"7341","09","08","2020",402
"7342","08","08","2020",290
"7343","07","08","2020",251
"7344","06","08","2020",288
"7345","05","08","2020",562
"7346","04","08","2020",188
"7347","03","08","2020",233
"7348","02","08","2020",431
"7349","01","08","2020",0
"7350","31","07","2020",678
"7351","30","07","2020",0
"7352","29","07","2020",268
"7353","28","07","2020",429
"7354","27","07","2020",305
"7355","26","07","2020",302
"7356","25","07","2020",2
"7357","24","07","2020",344
"7358","23","07","2020",330
"7359","22","07","2020",195
"7360","21","07","2020",139
"7361","20","07","2020",288
"7362","19","07","2020",256
"7363","18","07","2020",227
"7364","17","07","2020",274
"7365","16","07","2020",231
"7366","15","07","2020",197
"7367","14","07","2020",95
"7368","13","07","2020",164
"7369","12","07","2020",318
"7370","11","07","2020",315
"7371","10","07","2020",219
"7372","09","07","2020",250
"7373","08","07","2020",161
"7374","07","07","2020",64
"7375","06","07","2020",144
"7376","05","07","2020",289
"7377","04","07","2020",172
"7378","03","07","2020",182
"7379","02","07","2020",153
"7380","01","07","2020",110
"7381","30","06","2020",128
"7382","29","06","2020",108
"7383","28","06","2020",173
"7384","27","06","2020",140
"7385","26","06","2020",119
"7386","25","06","2020",88
"7387","24","06","2020",63
"7388","23","06","2020",93
"7389","22","06","2020",77
"7390","21","06","2020",66
"7391","20","06","2020",86
"7392","19","06","2020",58
"7393","18","06","2020",60
"7394","17","06","2020",45
